1,93.62888893
2,95.18602297
3,107.485739
4,93.70537701
5,96.98179367
6,109.2996005
7,100.9680386
8,82.26151125
9,106.0894976
10,103.4593046
11,102.0623043
12,116.839819
1,92.5901086
2,94.3860763
3,105.7319933
4,93.58964357
5,95.65037105
6,112.8287748
7,104.1797863
8,86.24062166
9,115.5639958
10,109.8621858
11,111.6448103
12,118.5472953
